borough,neighborhood,building_class_category,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,sale_year,age
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2450,1440,1975,83614,2018-02-20T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2575,1440,1975,549900,2017-11-06T00:00:00Z,2017,42
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2500,2293,1975,410000,2018-03-16T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2500,2293,1975,525000,2017-09-07T00:00:00Z,2017,42
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2900,1760,1970,510000,2018-03-30T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2300,1274,1970,2e+05,2018-07-13T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2523,1472,1970,550000,2018-06-28T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2600,1564,1970,540000,2018-01-25T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2600,1564,1970,559000,2018-02-07T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2400,1344,1980,545000,2017-10-10T00:00:00Z,2017,37
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2500,1344,1980,630000,2018-06-29T00:00:00Z,2018,38
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2509,1292,1975,479000,2017-10-27T00:00:00Z,2017,42
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2619,1368,1975,478000,2017-10-19T00:00:00Z,2017,42
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2619,1368,1975,430000,2018-04-18T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,3060,1624,1975,647500,2018-03-13T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,1734,1354,1991,410000,2018-05-11T00:00:00Z,2018,27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2369,1092,1970,498000,2017-12-06T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2369,1092,1970,4e+05,2018-03-29T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,3800,1824,1975,475566,2018-05-30T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,3354,1600,1970,568000,2017-11-06T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,714,1354,1991,416500,2017-12-27T00:00:00Z,2017,26
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1911,1970,675000,2017-11-02T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1911,1970,655000,2017-10-23T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1911,1970,690000,2018-06-25T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,3800,1680,1965,648000,2017-10-12T00:00:00Z,2017,52
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2400,1120,1970,485000,2018-07-09T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2652,1008,1970,535000,2017-11-28T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2787,1152,1970,490000,2017-10-19T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2860,1152,1970,535000,2017-11-06T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2450,1428,1970,530000,2018-05-21T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2266,1170,1990,510000,2017-11-28T00:00:00Z,2017,27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2576,1280,1970,459000,2018-01-26T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2352,1408,1970,475000,2018-01-30T00:00:00Z,2018,48
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2352,1360,1970,490000,2017-09-08T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2744,1344,1970,467375,2017-09-08T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2400,1408,2002,6e+05,2017-10-10T00:00:00Z,2017,15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,3000,1880,1975,565000,2018-08-08T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,2632,1332,1970,482500,2017-10-12T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2568,1470,2004,564000,2017-10-10T00:00:00Z,2017,13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,5075,1600,1985,675000,2018-02-20T00:00:00Z,2018,33
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10308,1,0,1,3925,2000,1985,625000,2017-09-20T00:00:00Z,2017,32
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,5640,1338,1915,475000,2017-12-22T00:00:00Z,2017,102
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,5412,1456,1955,725000,2017-11-02T00:00:00Z,2017,62
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,5412,1456,1955,550000,2018-06-29T00:00:00Z,2018,63
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1266,1920,401000,2018-07-10T00:00:00Z,2018,98
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4840,1400,1930,630000,2017-11-15T00:00:00Z,2017,87
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,3240,1804,1975,630000,2018-05-21T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2185,1376,1975,441500,2018-06-14T00:00:00Z,2018,43
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2500,1096,1965,477500,2017-09-15T00:00:00Z,2017,52
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2500,1096,1965,590000,2017-10-27T00:00:00Z,2017,52
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4275,1972,1965,486720,2017-11-06T00:00:00Z,2017,52
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,1140,1825,1989,536000,2018-06-25T00:00:00Z,2018,29
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,1140,1825,1989,480000,2017-10-25T00:00:00Z,2017,28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4085,2258,1970,620000,2017-09-08T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,1806,1040,1992,350000,2017-12-22T00:00:00Z,2017,25
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2375,1176,1977,537500,2018-05-14T00:00:00Z,2018,41
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1046,1930,520000,2017-09-28T00:00:00Z,2017,87
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,4275,2250,1925,470000,2017-09-29T00:00:00Z,2017,92
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2375,1440,2000,558000,2017-10-19T00:00:00Z,2017,17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2660,1386,1996,610000,2017-11-09T00:00:00Z,2017,21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2250,1400,1997,456750,2017-12-11T00:00:00Z,2017,20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2660,1344,1970,590000,2017-12-29T00:00:00Z,2017,47
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,10312,1,0,1,2755,2000,1975,625000,2018-08-09T00:00:00Z,2018,43
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,5000,1100,1960,499999,2017-09-25T00:00:00Z,2017,57
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2000,1370,1965,430000,2017-09-27T00:00:00Z,2017,52
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2500,1448,1965,475000,2018-03-16T00:00:00Z,2018,53
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2500,1448,1965,515000,2018-03-16T00:00:00Z,2018,53
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,6713,960,1955,460000,2017-10-17T00:00:00Z,2017,62
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,5000,2118,1940,715000,2018-01-17T00:00:00Z,2018,78
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,4230,1144,1960,416000,2017-09-15T00:00:00Z,2017,57
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2500,1140,1970,2e+05,2017-11-28T00:00:00Z,2017,47
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2375,1140,1970,575000,2018-04-16T00:00:00Z,2018,48
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2850,1140,1965,397500,2018-03-21T00:00:00Z,2018,53
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,1204,1400,2003,395460,2017-10-17T00:00:00Z,2017,14
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,5500,1152,1930,572500,2018-03-21T00:00:00Z,2018,88
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2450,1564,1965,560000,2017-12-13T00:00:00Z,2017,52
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2450,1564,1970,575000,2018-02-07T00:00:00Z,2018,48
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2450,1564,1970,570000,2018-01-31T00:00:00Z,2018,48
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,1047,1360,1987,4e+05,2018-02-09T00:00:00Z,2018,31
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2420,1176,1970,559888,2018-08-08T00:00:00Z,2018,48
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2288,1176,1970,485000,2017-10-06T00:00:00Z,2017,47
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,2288,1176,1970,485000,2018-06-15T00:00:00Z,2018,48
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,3000,1440,1975,560000,2018-07-23T00:00:00Z,2018,43
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10306,1,0,1,3000,1440,1975,175000,2018-05-11T00:00:00Z,2018,43
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10308,1,0,1,2500,1200,1975,497500,2017-10-05T00:00:00Z,2017,42
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10308,1,0,1,2400,1176,1975,509900,2018-06-08T00:00:00Z,2018,43
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10308,1,0,1,4000,2256,1975,715000,2018-01-30T00:00:00Z,2018,43
5,GREAT KILLS-BAY TERRACE,01 ONE FAMILY DWELLINGS,10308,1,0,1,5000,1560,1960,680000,2017-09-19T00:00:00Z,2017,57
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,5656,1944,1901,725000,2017-09-07T00:00:00Z,2017,116
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,20230,1396,1955,790000,2018-05-14T00:00:00Z,2018,63
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,5000,1696,1920,550000,2017-12-07T00:00:00Z,2017,97
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,13585,2720,1920,985000,2018-03-09T00:00:00Z,2018,98
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,5300,1280,1915,630000,2018-01-17T00:00:00Z,2018,103
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,5000,2224,1920,850000,2017-09-08T00:00:00Z,2017,97
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,12000,1552,1955,1200000,2018-01-26T00:00:00Z,2018,63
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,33472,4472,1980,999999,2018-07-09T00:00:00Z,2018,38
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,3775,1400,1915,370000,2017-09-19T00:00:00Z,2017,102
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,3775,1400,1915,370000,2017-09-19T00:00:00Z,2017,102
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,5900,2080,1955,505000,2018-04-02T00:00:00Z,2018,63
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,15092,4106,1983,1100000,2017-10-12T00:00:00Z,2017,34
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,10260,1600,1975,610000,2018-04-20T00:00:00Z,2018,43
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,10260,1600,1975,735000,2018-06-28T00:00:00Z,2018,43
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,2925,768,1920,242000,2017-11-15T00:00:00Z,2017,97
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,2925,768,1920,242000,2018-03-12T00:00:00Z,2018,98
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,2805,1560,2008,135000,2017-10-16T00:00:00Z,2017,9
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,3000,992,1930,350000,2017-10-17T00:00:00Z,2017,87
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,5175,1256,1910,330000,2018-07-17T00:00:00Z,2018,108
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,4375,1192,1915,388000,2017-10-24T00:00:00Z,2017,102
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,10000,1920,1950,8e+05,2018-06-12T00:00:00Z,2018,68
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,7520,1124,1950,620000,2018-07-30T00:00:00Z,2018,68
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10301,1,0,1,7500,992,1950,675000,2018-02-28T00:00:00Z,2018,68
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,13224,1310,1950,687000,2017-10-06T00:00:00Z,2017,67
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,13224,1310,1950,687000,2017-10-06T00:00:00Z,2017,67
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,3116,2005,1988,560000,2017-09-25T00:00:00Z,2017,29
5,GRYMES HILL,01 ONE FAMILY DWELLINGS,10304,1,0,1,3185,839,1925,3e+05,2018-08-08T00:00:00Z,2018,93
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,2500,1997,875000,2018-03-23T00:00:00Z,2018,21
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,2380,1975,750000,2018-07-06T00:00:00Z,2018,43
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,8140,2120,1989,8e+05,2018-04-10T00:00:00Z,2018,29
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,7891,2812,1989,1006002,2017-11-17T00:00:00Z,2017,28
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,7891,2812,1989,684264,2018-05-04T00:00:00Z,2018,29
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,3577,1720,2002,720000,2018-07-30T00:00:00Z,2018,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4565,1720,2002,765000,2018-05-07T00:00:00Z,2018,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,3666,1720,2002,8e+05,2018-06-28T00:00:00Z,2018,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6130,1296,1965,125000,2018-07-02T00:00:00Z,2018,53
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4500,1130,1955,530000,2018-06-05T00:00:00Z,2018,63
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6000,1969,1935,590000,2018-04-25T00:00:00Z,2018,83
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1865,1975,580000,2018-07-03T00:00:00Z,2018,43
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,10000,2600,1975,980000,2018-03-30T00:00:00Z,2018,43
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,7414,4088,1965,995000,2018-04-16T00:00:00Z,2018,53
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,5700,2900,2002,788000,2017-12-29T00:00:00Z,2017,15
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,8000,2688,1975,810000,2018-07-24T00:00:00Z,2018,43
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6200,1312,1910,760000,2017-12-22T00:00:00Z,2017,107
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4150,3000,2002,917500,2018-07-30T00:00:00Z,2018,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,3710,1300,1997,590000,2017-10-06T00:00:00Z,2017,20
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,2000,1352,2002,555000,2018-01-12T00:00:00Z,2018,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1248,1965,550000,2017-11-20T00:00:00Z,2017,52
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,1848,1970,643000,2018-05-31T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4275,1120,1950,415520,2018-01-04T00:00:00Z,2018,68
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,5495,2364,2004,950000,2017-09-20T00:00:00Z,2017,13
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6000,1596,1940,585000,2018-01-09T00:00:00Z,2018,78
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6000,1620,1945,504900,2017-09-26T00:00:00Z,2017,72
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,10978,4720,2001,1700000,2017-12-01T00:00:00Z,2017,16
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,10000,3143,1984,1175000,2017-11-03T00:00:00Z,2017,33
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4300,2052,1976,625000,2018-04-10T00:00:00Z,2018,42
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,3990,2087,1974,6e+05,2017-11-17T00:00:00Z,2017,43
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4142,2042,1970,545000,2018-02-22T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4120,2400,1970,535000,2017-10-27T00:00:00Z,2017,47
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4500,2180,1970,685000,2018-07-03T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4000,2242,1970,595000,2017-12-27T00:00:00Z,2017,47
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,4200,1680,1965,727500,2017-12-04T00:00:00Z,2017,52
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,6998,3456,1970,5e+05,2018-07-27T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,3800,1880,1970,585000,2018-01-26T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,5890,1820,1965,558000,2017-10-05T00:00:00Z,2017,52
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10312,1,0,1,5890,1820,1965,558000,2017-10-05T00:00:00Z,2017,52
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,6000,3588,2014,1354272,2017-10-25T00:00:00Z,2017,3
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,3800,1864,1963,580000,2018-02-01T00:00:00Z,2018,55
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,6000,1014,1960,5e+05,2018-02-28T00:00:00Z,2018,58
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,4000,814,1960,473500,2018-03-09T00:00:00Z,2018,58
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,4100,864,1955,487000,2017-12-15T00:00:00Z,2017,62
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,6000,1160,1925,575000,2017-12-21T00:00:00Z,2017,92
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,12000,2815,1978,1400000,2018-07-23T00:00:00Z,2018,40
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,4000,720,1970,550000,2018-07-26T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,1920,1480,1983,460000,2018-06-27T00:00:00Z,2018,35
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,3720,2307,1970,680000,2018-05-08T00:00:00Z,2018,48
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,1800,1480,1985,499999,2017-10-16T00:00:00Z,2017,32
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,1960,1120,1985,460000,2018-04-13T00:00:00Z,2018,33
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,2140,1120,1983,406850,2017-11-21T00:00:00Z,2017,34
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,2940,1668,1960,430483,2017-11-03T00:00:00Z,2017,57
5,HUGUENOT,01 ONE FAMILY DWELLINGS,10309,1,0,1,2500,1440,1985,560000,2018-08-03T00:00:00Z,2018,33
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10301,1,0,1,3650,1680,1920,397959,2018-05-14T00:00:00Z,2018,98
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10301,1,0,1,18750,2774,1925,804417,2018-05-04T00:00:00Z,2018,93
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,4100,2230,1920,325000,2018-07-19T00:00:00Z,2018,98
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,5290,958,1952,420000,2017-11-14T00:00:00Z,2017,65
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,5060,1472,1940,650000,2018-07-31T00:00:00Z,2018,78
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,5100,1118,1950,530000,2017-10-02T00:00:00Z,2017,67
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,4800,1112,1950,485000,2018-06-08T00:00:00Z,2018,68
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,18185,2400,1915,850000,2018-07-24T00:00:00Z,2018,103
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,1767,820,1990,2e+05,2018-03-23T00:00:00Z,2018,28
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,2000,1232,1925,540750,2018-06-28T00:00:00Z,2018,93
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,3240,1442,1925,510000,2018-05-07T00:00:00Z,2018,93
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,2456,1260,1999,386250,2017-09-14T00:00:00Z,2017,18
5,LIVINGSTON,01 ONE FAMILY DWELLINGS,10310,1,0,1,2996,1622,1930,340000,2018-07-12T00:00:00Z,2018,88
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,9495,1892,1980,985000,2017-11-27T00:00:00Z,2017,37
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,6000,2412,1975,925000,2018-02-27T00:00:00Z,2018,43
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,11012,3587,1986,1610000,2017-09-08T00:00:00Z,2017,31
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,3926,2928,2017,945954,2018-04-30T00:00:00Z,2018,1
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,3920,1118,1955,575000,2018-02-22T00:00:00Z,2018,63
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,2782,1274,1960,765000,2018-07-10T00:00:00Z,2018,58
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,5600,1296,1950,572500,2017-11-16T00:00:00Z,2017,67
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,5700,3000,1980,880000,2017-11-28T00:00:00Z,2017,37
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,4180,1820,1970,710000,2018-01-31T00:00:00Z,2018,48
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,6000,1196,1960,558000,2018-03-19T00:00:00Z,2018,58
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,3000,1040,1925,423500,2017-10-31T00:00:00Z,2017,92
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,1773,1080,2005,339800,2018-03-30T00:00:00Z,2018,13
5,MANOR HEIGHTS,01 ONE FAMILY DWELLINGS,10314,1,0,1,1773,1080,2005,370000,2018-02-13T00:00:00Z,2018,13
